title,artist,album,cover,file,collection_id
Somewhere Only We Know,Keane,Hopes and Fears,hopes_and_fears_deluxe_edition.jpeg,somewhere_only_we_know.mp3,keane
Alone,Alan Walker,Different World,different_world.jpeg,alone.mp3,alan_walker
Faded,Alan Walker,Different World,different_world.jpeg,faded.mp3,alan_walker
Sing Me to Sleep,Alan Walker,Sing Me to Sleep,sing_me_to_sleep.jpeg,sing_me_to_sleep.mp3,alan_walker
Darkside,"Alan Walker, Au/Ra, Tomine Harket",Different World,different_world.jpeg,darkside.mp3,alan_walker
The Spectre,Alan Walker,The Spectre,the_spectre.jpeg,the_spectre.mp3,alan_walker
Blue,"Alan Walker, Ina Wroldsen",Walkerverse Pt. I & II,walkerverse_pt_i__ii.jpeg,blue.mp3,alan_walker
Tired,"Alan Walker, Gavin James",Tired,tired.jpeg,tired.mp3,alan_walker
Somebody Like U,"Alan Walker, Au/Ra",Walkerverse Pt. I & II,walkerverse_pt_i__ii.jpeg,somebody_like_u.mp3,alan_walker
Shape of You,Ed Sheeran,Shape of You,deluxe.jpeg,shape_of_you.mp3,ed_sheeran
Thinking Out Loud,Ed Sheeran,X,x_deluxe_edition.jpeg,thinking_out_loud.mp3,ed_sheeran
Perfect,Ed Sheeran,Divide,deluxe.jpeg,perfect.mp3,ed_sheeran
Photograph,Ed Sheeran,X,x_deluxe_edition.jpeg,photograph.mp3,ed_sheeran
As It Was,Harry Styles,Harry's House,harrys_house.jpeg,as_it_was.mp3,harry_styles
Bring Me To Life,Evanescence,Fallen,fallen.jpeg,bring_me_to_life.mp3,evanescence
I'll Be There,The Jackson 5,Third Album,third_album.jpeg,ill_be_there.mp3,the_jackson_5
ABC,The Jackson 5,ABC,abc.jpeg,abc.mp3,the_jackson_5
I Want You Back,The Jackson 5,Diana Ross Presents The Jackson 5,diana_ross_presents_the_jackson_5.jpeg,i_want_you_back.mp3,the_jackson_5
Acordando O Prédio,Luan Santana,Acordando o Prédio,acordando_o_predio.jpeg,acordando_o_predio.mp3,luan_santana
"Eu, Você, o Mar e Ela",Luan Santana,1977,1977.jpeg,eu_voce_o_mar_e_ela.mp3,luan_santana
Boa Memória,Luan Santana,VIVA (Ao Vivo),viva_ao_vivo.jpeg,boa_memoria.mp3,luan_santana
"Dia, Lugar e Hora",Luan Santana,"Dia, Lugar e Hora - Single",dia_lugar_e_hora__single.jpeg,dia_lugar_e_hora.mp3,luan_santana
Mesmo Sem Estar,"Luan Santana, Sandy",1977,1977.jpeg,mesmo_sem_estar.mp3,luan_santana
Fantasma,"Luan Santana, Marília Mendonça",1977,1977.jpeg,fantasma.mp3,luan_santana
Cê Vai Perder Essa Mulher,Luan Santana,VIVA (Ao Vivo),viva_ao_vivo.jpeg,ce_vai_perder_essa_mulher.mp3,luan_santana
Chuva de Arroz,Luan Santana,Acústico (Ao Vivo),acustico_ao_vivo.jpeg,chuva_de_arroz.mp3,luan_santana
Tudo o Que Você Quiser,Luan Santana,O Nosso Tempo É Hoje (ao Vivo),o_nosso_tempo_e_hoje_ao_vivo.jpeg,tudo_o_que_voce_quiser.mp3,luan_santana
Te Esperando,Luan Santana,Te Esperando - Single,te_esperando__single.jpeg,te_esperando.mp3,luan_santana
2050,Luan Santana,2050,2050.jpeg,2050.mp3,luan_santana
Asas,Luan Santana,ASAS,asas.jpeg,asas.mp3,luan_santana
Você De Mim Não Sai,Luan Santana,Quando Chega a Noite (Ao Vivo),quando_chega_a_noite_ao_vivo.jpeg,voce_de_mim_nao_sai.mp3,luan_santana
Incondicional,Luan Santana,Quando Chega a Noite (Ao Vivo),quando_chega_a_noite_ao_vivo.jpeg,incondicional.mp3,luan_santana
Por Te Amar Assim,Luan Santana,Confraternização Família Santana 1,confraternizacao_familia_santana_1.jpeg,por_te_amar_assim.mp3,luan_santana
Sorria,"Luan Santana, Mc Don Juan",SORRIA,sorria.jpeg,sorria.mp3,luan_santana
Um Beijo,Luan Santana,Ao Vivo No Rio,ao_vivo_no_rio.jpeg,um_beijo.mp3,luan_santana
Àgua Com Açúcar,Luan Santana,VIVA (Ao Vivo),viva_ao_vivo.jpeg,agua_com_acucar.mp3,luan_santana
Sogrão Caprichou,Luan Santana,O Nosso Tempo É Hoje (ao Vivo),o_nosso_tempo_e_hoje_ao_vivo.jpeg,sograo_caprichou.mp3,luan_santana
Morena,Luan Santana,MORENA,morena.jpeg,morena.mp3,luan_santana
Te Vivo,Luan Santana,As Melhores... Até Aqui,as_melhores_ate_aqui.jpeg,te_vivo.mp3,luan_santana
Can't Feel My Face,The Weeknd,Beauty Behind The Madness,beauty_behind_the_madness.jpeg,cant_feel_my_face.mp3,the_weeknd
In Your Eyes,The Weeknd,After Hours,after_hours.jpeg,in_your_eyes.mp3,the_weeknd
Is There Someone Else?,The Weeknd,Dawn FM,dawn_fm.jpeg,is_there_someone_else.mp3,the_weeknd
Save Your Tears,The Weeknd,After Hours,after_hours.jpeg,save_your_tears.mp3,the_weeknd
Save Your Tears (Remix),"The Weeknd, Ariana Grande",After Hours,save_your_tears_remix.jpeg,save_your_tears_remix.mp3,the_weeknd
Die For You (Remix),"The Weeknd, Ariana Grande",Starboy,die_for_you_remix.jpeg,die_for_you_remix.mp3,the_weeknd
Out of Time,The Weeknd,Dawn FM,dawn_fm.jpeg,out_of_time.mp3,the_weeknd
In The Night,The Weeknd,Beauty Behind The Madness,beauty_behind_the_madness.jpeg,in_the_night.mp3,the_weeknd
Starboy,The Weeknd,Starboy,starboy.jpeg,starboy.mp3,the_weeknd
Heartless,The Weeknd,After Hours,after_hours.jpeg,heartless.mp3,the_weeknd
Creepin',The Weeknd,Heroes & Villains,heroes__villains.jpeg,creepin.mp3,the_weeknd
Die For You,The Weeknd,Starboy,starboy.jpeg,die_for_you.mp3,the_weeknd
I Was Never There,The Weeknd,My Dear Melancholy,my_dear_melancholy.jpeg,i_was_never_there.mp3,the_weeknd
Blinding Lights,The Weeknd,After Hours,after_hours.jpeg,blinding_lights.mp3,the_weeknd
I Feel It Coming,The Weeknd,Starboy,starboy.jpeg,i_feel_it_coming.mp3,the_weeknd
The Hills,The Weeknd,Beauty Behind The Madness,beauty_behind_the_madness.jpeg,the_hills.mp3,the_weeknd
After Hours,The Weeknd,After Hours,after_hours.jpeg,after_hours.mp3,the_weeknd
Call Out My Name,The Weeknd,My Dear Melancholy,my_dear_melancholy.jpeg,call_out_my_name.mp3,the_weeknd
N,Nando Reis,Sim E Não,sim_e_nao.jpeg,n.mp3,nando_reis
Sei,Nando Reis,Sei,sei.jpeg,sei.mp3,nando_reis
Nos Seus Olhos,Nando Reis,Nos Seus Olhos,nos_seus_olhos.jpeg,nos_seus_olhos.mp3,nando_reis
Pra Você Guardei o Amor,Nando Reis,Dres,dres.jpeg,pra_voce_guardei_o_amor.mp3,nando_reis
Luz dos Olhos,Nando Reis,"A Letra ""A""",a_letra_a.jpeg,luz_dos_olhos.mp3,nando_reis
Dentro do Mesmo Time,Nando Reis,"Nando Reis - Voz e Violão - No Recreio, Vol. 1 (Ao Vivo)",nando_reis__voz_e_violao__no_recreio_vol_1_ao_vivo.jpeg,dentro_do_mesmo_time.mp3,nando_reis
As Coisas Tão Mais Lindas,Nando Reis,Nando Reis - Voz e Violão - No Recreio - Vol. 1 (Ao Vivo) [Álbum Comentado],nando_reis__voz_e_violao__no_recreio__vol_1_ao_vivo_album_comentado.jpeg,as_coisas_tao_mais_lindas.mp3,nando_reis
Por Onde Andei,Nando Reis,"Nando Reis - Voz e Violão - No Recreio, Vol. 1 (Ao Vivo)",nando_reis__voz_e_violao__no_recreio_vol_1_ao_vivo.jpeg,por_onde_andei.mp3,nando_reis
Os Cegos do Castelo,Nando Reis,"Nando Reis - Voz e Violão - No Recreio, Vol. 1 (Ao Vivo)",nando_reis__voz_e_violao__no_recreio_vol_1_ao_vivo.jpeg,os_cegos_do_castelo.mp3,nando_reis
Lamento Realengo,Nando Reis,"Nando Reis - Voz e Violão - No Recreio, Vol. 1 (Ao Vivo)",nando_reis__voz_e_violao__no_recreio_vol_1_ao_vivo.jpeg,lamento_realengo.mp3,nando_reis
Don't Matter,Akon,Konvicted,konvicted.jpeg,dont_matter.mp3,akon
Smack That,"Akon, Eminem",Konvicted (Complete Edition),konvicted_complete_edition.jpeg,smack_that.mp3,akon
Lonely,Akon,Trouble,trouble.jpeg,lonely.mp3,akon
Right Now (Na Na Na),Akon,Freedom,freedom.jpeg,right_now_na_na_na.mp3,akon
Cheia de Manias,Raça Negra,Cheia de Manias,cheia_de_manias.jpeg,cheia_de_manias.mp3,raca_negra
É Tarde Demais,Raça Negra,Raça Negra - Vol. 6,raca_negra__vol_6.jpeg,e_tarde_demais.mp3,raca_negra
Perdôa,Raça Negra,Raça Negra,raca_negra.jpeg,perdoa.mp3,raca_negra
Me Leva Junto Com Você,Raça Negra,Raça Negra Ao Vivo,raca_negra_ao_vivo.jpeg,me_leva_junto_com_voce.mp3,raca_negra
Estou Mal,Raça Negra,Raça Negra - Vol. 4,raca_negra__vol_4.jpeg,estou_mal.mp3,raca_negra
Quando Te Encontrei,Raça Negra,Grandes Sucessos,grandes_sucessos.jpeg,quando_te_encontrei.mp3,raca_negra
Cigana,Raça Negra,Raça Negra 25 Anos (Ao Vivo),raca_negra_25_anos_ao_vivo.jpeg,cigana.mp3,raca_negra
Ciúme de Você,Raça Negra,Grandes Sucessos,grandes_sucessos.jpeg,ciume_de_voce.mp3,raca_negra
Volta,Raça Negra,Grandes Sucessos,grandes_sucessos.jpeg,volta.mp3,raca_negra
Te Quero Comigo,Raça Negra,Grandes Sucessos,grandes_sucessos.jpeg,te_quero_comigo.mp3,raca_negra
Preciso Ter Alguém,Raça Negra,Raça Negra - Vol. 7,raca_negra__vol_7.jpeg,preciso_ter_alguem.mp3,raca_negra
Maravilha,Raça Negra,Raça Negra 25 Anos (Ao Vivo),raca_negra_25_anos_ao_vivo.jpeg,maravilha.mp3,raca_negra
Sozinho,Raça Negra,Raça Negra - Vol. 7,raca_negra__vol_7.jpeg,sozinho.mp3,raca_negra
Letícia,Zé Vaqueiro,O Original,o_original.jpeg,leticia.mp3,ze_vaqueiro
Foi Amor,Zé Vaqueiro,O Original,o_original.jpeg,foi_amor.mp3,ze_vaqueiro
Cangote,Zé Vaqueiro,O Original,o_original.jpeg,cangote.mp3,ze_vaqueiro
Meu Mel,Zé Vaqueiro,O Original,o_original.jpeg,meu_mel.mp3,ze_vaqueiro
Meia Noite,Zé Vaqueiro,Meia Noite,meia_noite.jpeg,meia_noite.mp3,ze_vaqueiro
Metade de um Abraço,Zé Vaqueiro,Metade de um Abraço,metade_de_um_abraco.jpeg,metade_de_um_abraco.mp3,ze_vaqueiro
Volta Comigo BB,Zé Vaqueiro,Volta Comigo BB,volta_comigo_bb.jpeg,volta_comigo.mp3,ze_vaqueiro
Lembrei de Você,Zé Vaqueiro,O Estouro das Vaquejadas,o_estouro_das_vaquejadas.jpeg,lembrei_de_voce_2.mp3,ze_vaqueiro
Pode Ir,Zé Vaqueiro,O Estouro das Vaquejadas,o_estouro_das_vaquejadas.jpeg,pode_ir.mp3,ze_vaqueiro
Decida,Zé Vaqueiro,O Original,o_original.jpeg,decida.mp3,ze_vaqueiro
Confidencial,Zé Vaqueiro,O Estouro das Vaquejadas,o_estouro_das_vaquejadas.jpeg,confidencial.mp3,ze_vaqueiro
Eu Tenho Medo,Zé Vaqueiro,O Original,o_original.jpeg,eu_tenho_medo.mp3,ze_vaqueiro
Se Você Se Entregar,Zé Vaqueiro,Vem Me Amar,vem_me_amar.jpeg,se_voce_se_entregar.mp3,ze_vaqueiro
Seu Desprezo,Zé Vaqueiro,O Estouro das Vaquejadas,o_estouro_das_vaquejadas.jpeg,seu_desprezo.mp3,ze_vaqueiro
Minha Deusa,Zé Vaqueiro,Indícios,indicios.jpeg,minha_deusa.mp3,ze_vaqueiro
Cena de Amor,"Brisa Star, Zé Vaqueiro",Cena de Amor,cena_de_amor.jpeg,cena_de_amor.mp3,ze_vaqueiro
Invisível,Jorge Vercillo,Jorge Vercilo Ao Vivo,jorge_vercilo_ao_vivo.jpeg,invisivel.mp3,jorge_vercillo
Ela Une Todas As Coisas,Jorge Vercillo,Todos Nós Somos Um,todos_nos_somos_um.jpeg,ela_une_todas_as_coisas.mp3,jorge_vercillo
Final Feliz,"Jorge Vercillo, Djavan",Jorge Vercilo Ao Vivo,jorge_vercilo_ao_vivo.jpeg,final_feliz.mp3,jorge_vercillo
Homem-Aranha,Jorge Vercillo,Jorge Vercilo Ao Vivo,jorge_vercilo_ao_vivo.jpeg,homem_aranha.mp3,jorge_vercillo
Monalisa,Jorge Vercillo,Jorge Vercilo Ao Vivo,jorge_vercilo_ao_vivo.jpeg,monalisa.mp3,jorge_vercillo
O Reino Das Águas Claras,Jorge Vercillo,Elo,elo.jpeg,o_reino_das_aguas_claras.mp3,jorge_vercillo
Sensível Demais,Jorge Vercillo,Como Diria Blavatsky,como_diria_blavatsky.jpeg,sensivel_demais.mp3,jorge_vercillo
Endereço,Jorge Vercillo,Endereço,endereco.jpeg,endereco.mp3,jorge_vercillo
Que Nem Maré,Jorge Vercillo,Elo,elo.jpeg,que_nem_mare.mp3,jorge_vercillo
Melhor Lugar,Jorge Vercillo,Jorge Vercilo Ao Vivo,jorge_vercilo_ao_vivo.jpeg,melhor_lugar.mp3,jorge_vercillo
Bem Melhor,Lagum,Bem Melhor,bem_melhor.jpeg,bem_melhor.mp3,lagum
Não Vou Mentir,Lagum,Não Vou Mentir,nao_vou_mentir.jpeg,nao_vou_mentir.mp3,lagum
Não Vou Falar De Amor,Lagum,MEMÓRIAS (de onde eu nunca fui),memorias_de_onde_eu_nunca_fui.jpeg,nao_vou_falar_de_amor.mp3,lagum
Detesto Despedidas,Lagum,Coisas da Geração,coisas_da_geracao.jpeg,detesto_despedidas.mp3,lagum
Veja Baby,Lagum,MEMÓRIAS (de onde eu nunca fui),memorias_de_onde_eu_nunca_fui.jpeg,veja_baby.mp3,lagum
Se For Pra Ser,Lagum,Coisas da Geração,coisas_da_geracao.jpeg,se_for_pra_ser.mp3,lagum
Chegou de Manso,Lagum,Coisas da Geração,coisas_da_geracao.jpeg,chegou_de_manso.mp3,lagum
Andar Sozinho,"Lagum, Jão",Coisas da Geração,coisas_da_geracao.jpeg,andar_sozinho.mp3,lagum
Ninguém Me Ensinou,Lagum,NINGUÉM ME ENSINOU,ninguem_me_ensinou.jpeg,ninguem_me_ensinou.mp3,lagum
Grato Um Tanto,Lagum,Coisas da Geração,coisas_da_geracao.jpeg,grato_um_tanto.mp3,lagum
Deixa,"Lagum, Ana Gabriela",Deixa (feat. Ana Gabriela),deixa_feat_ana_gabriela.jpeg,deixa_feat_ana_gabriela.mp3,lagum
Sem Hora,Lagum,Seja o Que Eu Quiser,seja_o_que_eu_quiser.jpeg,sem_hora.mp3,lagum
Falando a Verdade,Lagum,Coisas da Geração,coisas_da_geracao.jpeg,falando_a_verdade.mp3,lagum
Oi,Lagum,Coisas da Geração,coisas_da_geracao.jpeg,oi.mp3,lagum
Reggae Bom,Lagum,Coisas da Geração,coisas_da_geracao.jpeg,reggae_bom.mp3,lagum
Ou Não,Lagum,Depois do Fim,depois_do_fim.jpeg,ou_nao.mp3,lagum
Fale Mais,Lagum,Coisas da Geração,coisas_da_geracao.jpeg,fale_mais.mp3,lagum
É Seu,Lagum,Coisas da Geração,coisas_da_geracao.jpeg,e_seu.mp3,lagum
Telefone,Lagum,Telefone,telefone.jpeg,telefone.mp3,lagum
Planeta de Cores,Forrozão Tropykalia,"Planeta de Cores, Vol. 7",planeta_de_cores_vol_7.jpeg,planeta_de_cores.mp3,forrozao_tropykalia
Você Fugiu de Mim,Forrozão Tropykalia,"Planeta de Cores, Vol. 7",planeta_de_cores_vol_7.jpeg,voce_fugiu_de_mim.mp3,forrozao_tropykalia
Mirrors,Justin Timberlake,The 20/20 Experience,the_2020_experience_deluxe_version.jpeg,mirrors.mp3,justin_timberlake
Love Never Felt So Good,"Michael Jackson, Justin Timberlake",Xscape,xscape.jpeg,love_never_felt_so_good.mp3,justin_timberlake
Can't Stop the Feeling!,Justin Timberlake,Trolls,trolls_original_motion_picture_soundtrack.jpeg,cant_stop_the_feeling.mp3,justin_timberlake
Billionaire,"Travie McCoy, Bruno Mars",Lazarus,billionaire_feat_bruno_mars.jpeg,billionaire.mp3,bruno_mars
Grenade,Bruno Mars,Doo-Wops & Hooligans,doowops__hooligans.jpeg,grenade.mp3,bruno_mars
Count on Me,Bruno Mars,Doo-Wops & Hooligans,doowops__hooligans.jpeg,count_on_me.mp3,bruno_mars
Talking To The Moon,Bruno Mars,Doo-Wops & Hooligans,doowops__hooligans.jpeg,talking_to_the_moon.mp3,bruno_mars
Nothin' On You,"B.o.B, Bruno Mars",The Adventures of Bobby Ray,bob_presents_the_adventures_of_bobby_ray.jpeg,nothin_on_you.mp3,bruno_mars
It Will Rain,Bruno Mars,It Will Rain,it_will_rain.jpeg,it_will_rain.mp3,bruno_mars
Versace on the Floor,Bruno Mars,Versace On The Floor,versace_on_the_floor.jpeg,versace_on_the_floor.mp3,bruno_mars
That's What I Like,Bruno Mars,24K Magic,24k_magic.jpeg,thats_what_i_like.mp3,bruno_mars
Locked Out Of Heaven,Bruno Mars,Unorthodox Jukebox,unorthodox_jukebox.jpeg,locked_out_of_heaven.mp3,bruno_mars
Finesse,Bruno Mars,Finesse,finesse.jpeg,finesse.mp3,bruno_mars
Skate,"Bruno Mars, Anderson .Paak",An Evening With Silk Sonic,an_evening_with_silk_sonic.jpeg,skate.mp3,bruno_mars
Smokin Out The Window,"Bruno Mars, Anderson .Paak",An Evening With Silk Sonic,an_evening_with_silk_sonic.jpeg,smokin_out_the_window.mp3,bruno_mars
Leave the Door Open,"Bruno Mars, Anderson .Paak",An Evening With Silk Sonic,an_evening_with_silk_sonic.jpeg,leave_the_door_open.mp3,bruno_mars
Treasure,Bruno Mars,Unorthodox Jukebox,unorthodox_jukebox.jpeg,treasure.mp3,bruno_mars
Uptown Funk,Bruno Mars,Uptown Special,uptown_special.jpeg,uptown_funk.mp3,bruno_mars
Just The Way You Are,Bruno Mars,Doo-Wops & Hooligans,doowops__hooligans.jpeg,just_the_way_you_are.mp3,bruno_mars
The Lazy Song,Bruno Mars,Doo-Wops & Hooligans,doowops__hooligans.jpeg,the_lazy_song.mp3,bruno_mars
After Last Night,"Bruno Mars, Anderson .Paak",An Evening With Silk Sonic,an_evening_with_silk_sonic.jpeg,after_last_night.mp3,bruno_mars
24K Magic,Bruno Mars,24k Magic,24k_magic.jpeg,24k_magic.mp3,bruno_mars
Girls Just Want to Have Fun,Cyndi Lauper,Shes So Unusual,shes_so_unusual.jpeg,girls_just_want_to_have_fun.mp3,cyndi_lauper
True Colors,Cyndi Lauper,True Colors,true_colors.jpeg,true_colors.mp3,cyndi_lauper
Time After Time,Cyndi Lauper,Shes So Unusual,shes_so_unusual.jpeg,time_after_time.mp3,cyndi_lauper
Forever Young,Alphaville,Forever Young,forever_young.jpeg,forever_young.mp3,alphaville
"Say You, Say Me",Lionel Richie,Dancing On The Ceiling (Expanded Edition),dancing_on_the_ceiling_expanded_edition.jpeg,say_you_say_me.mp3,lionel_richie
Stuck On You,Lionel Richie,Can't Slow Down,cant_slow_down.jpeg,stuck_on_you.mp3,lionel_richie
Easy,Lionel Richie,Tuskegee,tuskegee.jpeg,easy.mp3,lionel_richie
Head Over Heels,Tears For Fears,Rule The World: The Greatest Hits,rule_the_world_the_greatest_hits.jpeg,head_over_heels.mp3,tears_for_fears
Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),songs_from_the_big_chair_super_deluxe_edition.jpeg,everybody_wants_to_rule_the_world.mp3,tears_for_fears
True,Spandau Ballet,The Twelve Inch Mixes,the_twelve_inch_mixes.jpeg,true.mp3,spandau_ballet
Beautiful Girls,Sean Kingston,Beautiful Girls,beautiful_girls.jpeg,beautiful_girls.mp3,sean_kingston
Eenie Meenie,"Sean Kingston, Justin Bieber",Eenie Meenie EP,eenie_meenie_ep.jpeg,eenie_meenie.mp3,sean_kingston
Ebony Eyes,Rick James,Cold Blooded (Expanded Edition),cold_blooded_expanded_edition.jpeg,ebony_eyes.mp3,rick_james
Porque Homem Não Chora,Pablo,É Só Dizer Que Sim,e_so_dizer_que_sim.jpeg,porque_homem_nao_chora.mp3,pablo
Mega Sena,Pablo,Mega Sena,mega_sena.jpeg,mega_sena.mp3,pablo
Fui Fiel,Pablo,Êee Paixão (A Voz Romântica),eee_paixao_a_voz_romantica.jpeg,fui_fiel.mp3,pablo
Quase Me Chamou de Amor,Pablo,Êee Paixão (A Voz Romântica),eee_paixao_a_voz_romantica.jpeg,quase_me_chamou_de_amor.mp3,pablo
"Bilu, Bilu",Pablo,É Só Dizer Que Sim,e_so_dizer_que_sim.jpeg,bilu_bilu.mp3,pablo
Embolou,Pablo,É Só Dizer Que Sim,e_so_dizer_que_sim.jpeg,embolou.mp3,pablo
Vou Te Amar,Pablo,Êee...Paixão!,eeepaixao.jpeg,vou_te_amar.mp3,pablo
Depois Não Reclama,Pablo,Desculpe Aí,desculpe_ai.jpeg,depois_nao_reclama.mp3,pablo
Displicente,Pablo,Desculpe Aí,desculpe_ai.jpeg,displicente.mp3,pablo
Desculpe Aí,Pablo,Desculpe Aí,desculpe_ai.jpeg,desculpe_ai.mp3,pablo
Imprevistos,Pablo,Desculpe Aí,desculpe_ai.jpeg,imprevistos.mp3,pablo
Ta Fazendo Falta,"Pablo, Solange Almeida",É Só Dizer Que Sim,e_so_dizer_que_sim.jpeg,ta_fazendo_falta.mp3,pablo
Ao Sabor do Vento,Pablo,"Pablo 20 ANOS, Pt.1 (Ao Vivo)",pablo_20_anos_pt1_ao_vivo.jpeg,ao_sabor_do_vento.mp3,pablo
A Casa ao Lado,Pablo,"Pablo 20 ANOS, Pt.2 (Ao Vivo)",pablo_20_anos_pt2_ao_vivo.jpeg,a_casa_ao_lado.mp3,pablo
Desapeguei,Pablo,"Pablo 20 ANOS, Pt.2 (Ao Vivo)",pablo_20_anos_pt2_ao_vivo.jpeg,desapeguei.mp3,pablo
A Cena,Pablo,Desculpe Aí,desculpe_ai.jpeg,a_cena.mp3,pablo
Eu Mudo,Pablo,Desculpe Aí,desculpe_ai.jpeg,eu_mudo.mp3,pablo
Nível de Carência,Pablo,Desculpe Aí,desculpe_ai.jpeg,nivel_de_carencia.mp3,pablo
Deixa de Caô,Pablo,Deixa de caô,deixa_de_cao.jpeg,deixa_de_cao.mp3,pablo
Nunca mais,Pablo,Deixa de caô,deixa_de_cao.jpeg,nunca_mais.mp3,pablo
Você não quer me ouvir,Pablo,Deixa de caô,deixa_de_cao.jpeg,voce_nao_quer_me_ouvir.mp3,pablo
Agora,Pablo,É Só Dizer Que Sim,e_so_dizer_que_sim.jpeg,agora.mp3,pablo
Sim,Pablo,É Só Dizer Que Sim,e_so_dizer_que_sim.jpeg,sim.mp3,pablo
Tomara,Pablo,Êee Paixão (A Voz Romântica),eee_paixao_a_voz_romantica.jpeg,tomara.mp3,pablo
Melhor Eu Ir,Pablo,A Voz Romântica,a_voz_romantica.jpeg,melhor_eu_ir.mp3,pablo
Até Que Durou,Pablo,A Voz Romântica,a_voz_romantica.jpeg,ate_que_durou.mp3,pablo
Amor de Colchão,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,amor_de_colchao.mp3,renno
A Pior Parte,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,a_pior_parte.mp3,renno
3 Dias,Renno,Piseiro Summer Deluxe,piseiro_summer_deluxe.jpeg,3_dias.mp3,renno
Cartão de Visita,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,cartao_de_visita.mp3,renno
Só Pra Me Machucar,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,so_pra_me_machucar.mp3,renno
Quem Perdeu que Sofra,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,quem_perdeu_que_sofra.mp3,renno
Valeu Ela,Renno,"Pra Dançar, Curtir e Beber: Em Casa",pra_dancar_curtir_e_beber_em_casa.jpeg,valeu_ela.mp3,renno
Evita esse Sofrimento,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,evita_esse_sofrimento.mp3,renno
Valeu Cama,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,valeu_cama.mp3,renno
A Culpa é Dela,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,a_culpa_e_dela.mp3,renno
Sexta-feira,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,sexta_feira.mp3,renno
Minha Pequena,Renno,Piseiro Summer Deluxe,piseiro_summer_deluxe.jpeg,minha_pequena.mp3,renno
Caras e Bocas,Renno,"Pra dançar, curtir e beber",pra_dancar_curtir_e_beber.jpeg,caras_e_bocas.mp3,renno
Ou a Vaquejada ou Eu,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,ou_a_vaquejada_ou_eu.mp3,renno
Erro Gostoso,Renno,"Pra dançar, curtir e beber",pra_dancar_curtir_e_beber.jpeg,erro_gostoso.mp3,renno
Assume ou Solta,Renno,"Pra dançar, curtir e beber",pra_dancar_curtir_e_beber.jpeg,assume_ou_solta.mp3,renno
Resumo,Renno,Resumo,resumo.jpeg,resumo.mp3,renno
Fica com Eu,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,fica_com_eu.mp3,renno
Detalhe Pendente,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,detalhe_pendente.mp3,renno
Love Disfarçado,Renno,Pra Sofrer e Beber,pra_sofrer_e_beber.jpeg,love_disfarcado.mp3,renno
Eye of the Tiger,Survivor,Rocky IV,rocky_iv.jpeg,eye_of_the_tiger.mp3,survivor
Cheia de Charme,Guilherme Arantes,Despertar,despertar.jpeg,cheia_de_charme.mp3,guilherme_arantes
Um Dia um Adeus,Guilherme Arantes,Guilherme Arantes,guilherme_arantes.jpeg,um_dia_um_adeus.mp3,guilherme_arantes
Don't Wanna Know,"Maroon 5, Kendrick Lamar",Red Pill Blues (Deluxe),red_pill_blues_deluxe.jpeg,dont_wanna_know.mp3,maroon_5
Memories,Mar oon 5,JORDI (Deluxe),jordi_deluxe.jpeg,memories.mp3,maroon_5
Sunday Morning,Maroon 5,Songs About Jane: 10th Anniversary Edition,songs_about_jane_10th_anniversary_edition.jpeg,sunday_morning.mp3,maroon_5
Animals,Maroon 5,V,v.jpeg,animals.mp3,maroon_5
This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,songs_about_jane_10th_anniversary_edition.jpeg,this_love.mp3,maroon_5
Moves Like Jagger,Maroon 5,Hands All Over,hands_all_over.jpeg,moves_like_jagger.mp3,maroon_5
Won't Go Home Without You,Maroon 5,It Won't Be Soon Before Long (International Version),it_wont_be_soon_before_long_international_version.jpeg,wont_go_home_without_you.mp3,maroon_5
One More Night,Maroon 5,Overexposed Track By Track,overexposed_track_by_track.jpeg,one_more_night.mp3,maroon_5
Payphone,"Maroon 5, Wiz Khalifa",Overexposed Track By Track,overexposed_track_by_track.jpeg,payphone.mp3,maroon_5
Maps,Maroon 5,V,v.jpeg,maps.mp3,maroon_5
Misery,Maroon 5,Hands All Over (Revised International Standard version),hands_all_over_revised_international_standard_version.jpeg,misery.mp3,maroon_5
What Lovers Do,"Maroon 5, SZA",Red Pill Blues (Deluxe),red_pill_blues_deluxe.jpeg,what_lovers_do.mp3,maroon_5
Cold,"Maroon 5, Future",Red Pill Blues (Deluxe),red_pill_blues_deluxe.jpeg,cold.mp3,maroon_5
Alone,Marshmello,Alone,alone.jpeg,alone.mp3,marshmello
